created_at,field1,field2
2012-03-24 00:00:00,0.57,0.41
2012-03-25 00:00:00,0.65,0.4
2012-03-26 00:00:00,0.47,0.4
2012-03-28 00:00:00,0.73,0.38
2012-03-29 00:00:00,8.16,0.45
2012-04-01 00:00:00,0.82,0.46
2012-04-03 00:00:00,0.95,0.44
2012-04-04 00:00:00,4.09,0.52
2012-04-06 00:00:00,0.59,0.5
2012-04-08 00:00:00,0.48,0.46
2012-04-10 00:00:00,0.21,0.41
2012-04-13 00:00:00,2.27,0.42
2012-04-14 00:00:00,4.24,0.48
2012-04-15 00:00:00,6.13,0.58
2012-04-16 00:00:00,2.46,0.59
2012-04-17 00:00:00,2.31,0.57
2012-04-18 00:00:00,2.0,0.57
2012-04-19 00:00:00,0.4,0.54
2012-04-20 00:00:00,1.21,0.53
2012-04-21 00:00:00,2.88,0.53
2012-05-04 00:00:00,1.41,0.36
2012-05-05 00:00:00,2.69,0.39
2012-05-06 00:00:00,5.05,0.52
2012-05-07 00:00:00,10.41,0.6
2012-05-08 00:00:00,11.25,0.64
2012-05-10 00:00:00,5.04,0.57
2012-05-11 00:00:00,11.14,0.68
2012-05-12 00:00:00,2.76,0.59
2012-05-13 00:00:00,12.34,0.67
2012-05-14 00:00:00,17.78,0.74
2012-05-15 00:00:00,3.08,0.66
2012-05-16 00:00:00,0.92,0.62
2012-05-17 00:00:00,8.04,0.63
2012-05-18 00:00:00,16.68,0.75
2012-05-19 00:00:00,8.18,0.7
2012-05-20 00:00:00,4.77,0.69
2012-05-21 00:00:00,0.73,0.64
2012-05-22 00:00:00,2.2,0.63
2012-05-23 00:00:00,3.95,0.63
2012-05-24 00:00:00,14.09,0.7
2012-05-26 00:00:00,0.51,0.66
2012-05-28 00:00:00,1.26,0.64
2012-07-01 00:00:00,1.96,0.63
2012-06-03 00:00:00,3.8,0.63
2012-06-04 00:00:00,3.59,0.63
2012-06-05 00:00:00,4.27,0.65
2012-06-06 00:00:00,1.09,0.62
2012-06-08 00:00:00,1.41,0.61
2012-06-09 00:00:00,5.92,0.65
2012-06-10 00:00:00,3.42,0.64
2012-06-11 00:00:00,0.19,0.61
2012-06-13 00:00:00,1.67,0.6
2012-06-14 00:00:00,2.22,0.61
2012-06-15 00:00:00,1.18,0.59
2012-06-16 00:00:00,0.89,0.59
2012-06-17 00:00:00,7.04,0.62
2012-06-18 00:00:00,20.13,0.75
2012-06-19 00:00:00,6.47,0.71
2012-06-20 00:00:00,1.21,0.66
2012-06-21 00:00:00,2.07,0.66
2012-06-22 00:00:00,2.96,0.66
2012-06-23 00:00:00,2.57,0.65
2012-06-24 00:00:00,0.44,0.63
2012-06-26 00:00:00,3.29,0.64
2012-06-28 00:00:00,2.72,0.62
2012-06-29 00:00:00,10.89,0.69
2012-07-30 00:00:00,11.13,0.73
2012-07-31 00:00:00,0.19,0.66
2012-07-02 00:00:00,11.05,0.72
2012-07-04 00:00:00,0.42,0.65
2012-07-05 00:00:00,1.81,0.64
2012-07-06 00:00:00,2.41,0.63
2012-07-07 00:00:00,2.85,0.64
2012-07-08 00:00:00,17.3,0.7
2012-07-09 00:00:00,7.08,0.73
2012-07-10 00:00:00,1.41,0.68
2012-07-12 00:00:00,0.59,0.64
2012-07-14 00:00:00,0.75,0.62
2012-07-15 00:00:00,1.88,0.62
2012-07-16 00:00:00,4.08,0.62
2012-07-19 00:00:00,2.89,0.62
2012-07-20 00:00:00,11.05,0.66
2012-07-21 00:00:00,11.16,0.73
2012-07-22 00:00:00,2.93,0.67
2012-07-23 00:00:00,0.91,0.65
2012-07-25 00:00:00,0.85,0.62
2012-07-26 00:00:00,0.2,0.61
2012-07-27 00:00:00,1.12,0.59
2012-07-28 00:00:00,0.85,0.59
2012-08-03 00:00:00,10.03,0.62
2012-08-04 00:00:00,26.21,0.77
2012-08-05 00:00:00,24.57,0.81
2012-08-06 00:00:00,4.39,0.75
2012-08-08 00:00:00,1.95,0.68
2012-08-09 00:00:00,5.9,0.7
2012-08-10 00:00:00,8.34,0.73
2012-08-11 00:00:00,13.16,0.73
2012-08-12 00:00:00,25.96,0.84
2012-08-13 00:00:00,6.77,0.77
2012-08-14 00:00:00,0.75,0.72
2012-08-15 00:00:00,0.35,0.7
2012-08-16 00:00:00,3.6,0.7
2012-08-18 00:00:00,5.82,0.71
2012-08-19 00:00:00,6.63,0.73
2012-08-20 00:00:00,3.7,0.72
2012-08-21 00:00:00,4.25,0.7
2012-08-22 00:00:00,12.52,0.75
2012-08-23 00:00:00,14.38,0.78
2012-08-25 00:00:00,4.94,0.75
2012-08-26 00:00:00,1.54,0.72
2012-08-27 00:00:00,1.61,0.71
2012-08-28 00:00:00,7.0,0.73
2012-08-29 00:00:00,22.98,0.83
2012-08-30 00:00:00,14.28,0.8
2012-08-31 00:00:00,4.06,0.77
2012-09-04 00:00:00,2.48,0.73
2012-09-05 00:00:00,0.18,0.71
2012-09-06 00:00:00,0.59,0.71
2012-09-08 00:00:00,6.41,0.74
2012-09-09 00:00:00,4.54,0.73
2012-09-10 00:00:00,10.52,0.77
2012-09-11 00:00:00,9.13,0.77
2012-09-12 00:00:00,7.85,0.76
2012-09-13 00:00:00,4.33,0.76
2012-09-14 00:00:00,0.32,0.72
2012-09-15 00:00:00,0.24,0.7
2012-09-16 00:00:00,0.43,0.7
2012-09-19 00:00:00,1.94,0.7
2012-09-23 00:00:00,8.21,0.71
2012-09-24 00:00:00,12.23,0.77
2012-09-26 00:00:00,2.06,0.72
2012-09-27 00:00:00,2.59,0.71
2012-09-28 00:00:00,3.61,0.72
2012-09-29 00:00:00,2.26,0.7
2012-09-30 00:00:00,1.45,0.7
2012-10-01 00:00:00,0.11,0.68
2012-09-01 00:00:00,1.27,0.68
2012-10-02 00:00:00,9.33,0.71
2012-10-03 00:00:00,14.82,0.77
2012-10-04 00:00:00,5.5,0.74
2012-10-05 00:00:00,0.78,0.7
2012-10-06 00:00:00,0.44,0.7
2012-10-07 00:00:00,0.32,0.69
2012-10-09 00:00:00,18.15,0.77
2012-10-10 00:00:00,12.13,0.8
2012-10-11 00:00:00,4.87,0.75
2012-10-12 00:00:00,10.83,0.77
2012-10-13 00:00:00,5.95,0.77
2012-10-14 00:00:00,0.6,0.73
2012-10-15 00:00:00,0.83,0.71
2012-10-17 00:00:00,0.4,0.7
2012-10-20 00:00:00,0.74,0.68
2012-10-21 00:00:00,1.65,0.68
2012-10-22 00:00:00,7.1,0.73
2012-10-23 00:00:00,2.38,0.71
2012-10-25 00:00:00,1.71,0.69
2012-10-27 00:00:00,2.75,0.67
2012-10-28 00:00:00,5.3,0.7
2012-10-29 00:00:00,3.04,0.7
2012-10-30 00:00:00,0.53,0.67
2012-10-01 00:00:00,0.73,0.66
2012-11-02 00:00:00,0.83,0.66
2012-11-04 00:00:00,0.28,0.65
2012-11-05 00:00:00,0.36,0.64
2012-11-06 00:00:00,1.23,0.65
2012-11-08 00:00:00,0.18,0.63
2012-11-11 00:00:00,0.34,0.61
2012-11-12 00:00:00,0.65,0.61
2012-11-13 00:00:00,8.99,0.66
2012-11-14 00:00:00,0.84,0.64
2012-11-16 00:00:00,0.13,0.61
2012-11-28 00:00:00,0.22,0.58
2012-11-01 00:00:00,1.02,0.58
2012-12-03 00:00:00,0.05,0.57
2012-12-20 00:00:00,0.22,0.54
2012-12-23 00:00:00,0.26,0.54
2012-12-30 00:00:00,0.26,0.5
2012-12-01 00:00:00,0.12,0.49
2013-01-10 00:00:00,0.03,0.44
2013-01-17 00:00:00,0.19,0.41
2013-01-18 00:00:00,0.71,0.41
2013-01-19 00:00:00,0.7,0.42
2013-01-25 00:00:00,2.13,0.43
2013-02-19 00:00:00,0.4,0.33
2013-03-29 00:00:00,0.34,0.29
2013-03-30 00:00:00,0.34,0.3
2013-03-18 00:00:00,5.31,0.3
2013-03-19 00:00:00,10.23,0.55
2013-03-20 00:00:00,0.61,0.56
2013-03-23 00:00:00,0.26,0.49
2013-03-24 00:00:00,0.22,0.47
2013-04-04 00:00:00,0.25,0.32
2013-04-05 00:00:00,0.08,0.31
2013-04-06 00:00:00,1.26,0.31
2013-04-07 00:00:00,4.48,0.38
2013-04-08 00:00:00,2.48,0.43
2013-04-09 00:00:00,4.55,0.46
2013-04-12 00:00:00,1.18,0.41
2013-04-13 00:00:00,0.81,0.41
2013-04-17 00:00:00,2.11,0.38
2013-04-18 00:00:00,1.44,0.41
2013-04-19 00:00:00,4.0,0.51
2013-04-20 00:00:00,2.81,0.53
2013-04-22 00:00:00,0.37,0.46
2013-04-23 00:00:00,0.55,0.45
2013-04-27 00:00:00,4.31,0.45
2013-04-28 00:00:00,4.05,0.48
2013-04-29 00:00:00,0.62,0.46
2013-05-03 00:00:00,0.13,0.39
2013-05-06 00:00:00,0.35,0.35
2013-05-07 00:00:00,4.14,0.42
2013-05-08 00:00:00,0.89,0.47
2013-05-09 00:00:00,2.65,0.48
2013-05-10 00:00:00,0.77,0.52
2013-05-14 00:00:00,0.35,0.39
2013-05-16 00:00:00,0.96,0.38
2013-05-17 00:00:00,2.32,0.42
2013-05-19 00:00:00,5.0,0.52
2013-05-20 00:00:00,1.64,0.52
2013-05-21 00:00:00,3.4,0.57
2013-05-22 00:00:00,7.56,0.58
2013-05-23 00:00:00,21.55,0.72
2013-05-24 00:00:00,14.65,0.71
2013-05-25 00:00:00,1.62,0.62
2013-05-26 00:00:00,15.48,0.69
2013-05-27 00:00:00,4.08,0.64
2013-05-28 00:00:00,5.51,0.63
2013-06-30 00:00:00,8.17,0.66
2013-07-01 00:00:00,5.09,0.65
2013-06-01 00:00:00,2.44,0.62
2013-06-03 00:00:00,11.16,0.68
2013-06-04 00:00:00,1.46,0.62
2013-06-05 00:00:00,2.25,0.61
2013-06-06 00:00:00,3.86,0.61
2013-06-07 00:00:00,16.41,0.72
2013-06-08 00:00:00,8.11,0.69
2013-06-09 00:00:00,6.08,0.67
2013-06-10 00:00:00,1.53,0.64
2013-06-11 00:00:00,1.72,0.62
2013-06-12 00:00:00,3.88,0.64
2013-06-14 00:00:00,3.58,0.62
2013-06-15 00:00:00,0.96,0.6
2013-06-16 00:00:00,3.78,0.61
2013-06-17 00:00:00,9.77,0.68
2013-06-18 00:00:00,9.12,0.69
2013-06-19 00:00:00,8.69,0.71
2013-06-20 00:00:00,6.42,0.68
2013-06-21 00:00:00,8.49,0.7
2013-06-22 00:00:00,3.56,0.69
2013-06-23 00:00:00,7.92,0.67
2013-06-24 00:00:00,6.83,0.72
2013-06-25 00:00:00,1.13,0.66
2013-06-26 00:00:00,4.84,0.67
2013-06-28 00:00:00,16.68,0.74
2013-07-29 00:00:00,14.62,0.77
2013-07-30 00:00:00,12.35,0.77
2013-07-31 00:00:00,14.54,0.77
2013-07-01 00:00:00,18.66,0.82
2013-07-02 00:00:00,3.22,0.75
2013-07-03 00:00:00,1.77,0.72
2013-07-04 00:00:00,1.59,0.71
2013-07-05 00:00:00,0.29,0.69
2013-07-06 00:00:00,0.55,0.69
2013-07-07 00:00:00,6.13,0.7
2013-07-08 00:00:00,6.12,0.73
2013-07-09 00:00:00,12.79,0.77
2013-07-10 00:00:00,5.26,0.73
2013-07-11 00:00:00,7.8,0.75
2013-07-12 00:00:00,0.74,0.72
2013-07-13 00:00:00,1.44,0.7
2013-07-15 00:00:00,7.6,0.71
2013-07-16 00:00:00,8.58,0.75
2013-07-18 00:00:00,2.18,0.7
2013-07-19 00:00:00,2.74,0.69
2013-07-20 00:00:00,15.91,0.77
2013-07-21 00:00:00,4.02,0.73
2013-07-26 00:00:00,1.42,0.67
2013-07-27 00:00:00,1.61,0.66
2013-07-28 00:00:00,1.02,0.65
2013-08-01 00:00:00,1.25,0.64
2013-08-02 00:00:00,3.79,0.66
2013-08-03 00:00:00,7.28,0.68
2013-08-04 00:00:00,8.91,0.71
2013-08-05 00:00:00,6.57,0.72
2013-08-08 00:00:00,1.32,0.64
2013-08-09 00:00:00,2.45,0.65
2013-08-11 00:00:00,7.67,0.68
2013-08-12 00:00:00,28.93,0.8
2013-08-13 00:00:00,12.7,0.78
2013-08-14 00:00:00,4.97,0.73
2013-08-15 00:00:00,5.39,0.72
2013-08-16 00:00:00,19.9,0.8
2013-08-17 00:00:00,30.63,0.85
2013-08-18 00:00:00,7.57,0.8
2013-08-20 00:00:00,2.55,0.77
2013-08-21 00:00:00,2.87,0.74
2013-08-22 00:00:00,2.0,0.73
2013-08-23 00:00:00,4.72,0.73
2013-08-24 00:00:00,30.21,0.86
2013-08-25 00:00:00,17.0,0.84
2013-08-26 00:00:00,1.68,0.77
2013-08-27 00:00:00,14.25,0.8
2013-08-28 00:00:00,22.01,0.84
2013-08-29 00:00:00,0.64,0.78
2013-08-30 00:00:00,1.11,0.77
2013-08-31 00:00:00,4.05,0.77
2013-09-02 00:00:00,2.58,0.77
2013-09-03 00:00:00,5.24,0.77
2013-09-04 00:00:00,12.77,0.83
2013-09-05 00:00:00,2.31,0.78
2013-09-09 00:00:00,7.04,0.77
2013-09-10 00:00:00,10.29,0.81
2013-09-11 00:00:00,8.13,0.8
2013-09-12 00:00:00,4.79,0.79
2013-09-13 00:00:00,18.21,0.84
2013-09-15 00:00:00,4.81,0.8
2013-09-16 00:00:00,1.8,0.78
2013-09-17 00:00:00,2.18,0.77
2013-09-18 00:00:00,6.62,0.8
2013-09-19 00:00:00,7.65,0.81
2013-09-20 00:00:00,2.21,0.79
2013-09-22 00:00:00,4.81,0.79
2013-09-23 00:00:00,4.39,0.78
2013-09-24 00:00:00,12.79,0.82
2013-09-25 00:00:00,10.58,0.82
2013-09-28 00:00:00,2.72,0.8
2013-09-29 00:00:00,0.57,0.78
2013-09-30 00:00:00,2.59,0.79
2013-10-01 00:00:00,0.89,0.77
2013-10-01 00:00:00,1.89,0.77
2013-10-03 00:00:00,10.75,0.8
2013-10-04 00:00:00,8.8,0.82
2013-10-05 00:00:00,2.41,0.79
2013-10-06 00:00:00,0.93,0.78
2013-10-07 00:00:00,4.1,0.79
2013-10-08 00:00:00,5.71,0.8
2013-10-09 00:00:00,9.39,0.8
2013-10-11 00:00:00,4.5,0.79
2013-10-12 00:00:00,14.54,0.84
2013-10-13 00:00:00,1.32,0.79
2013-10-14 00:00:00,3.79,0.79
2013-10-16 00:00:00,0.81,0.77
2013-10-17 00:00:00,2.1,0.78
2013-10-18 00:00:00,3.72,0.78
2013-10-19 00:00:00,8.34,0.8
2013-10-20 00:00:00,6.32,0.81
2013-10-21 00:00:00,6.29,0.81
2013-10-22 00:00:00,16.16,0.84
2013-10-23 00:00:00,11.04,0.84
2013-10-24 00:00:00,11.16,0.84
2013-10-25 00:00:00,6.07,0.83
2013-10-26 00:00:00,9.16,0.84
2013-10-27 00:00:00,12.47,0.86
2013-10-28 00:00:00,5.32,0.84
2013-10-29 00:00:00,0.76,0.81
2013-10-30 00:00:00,1.93,0.81
2013-11-01 00:00:00,6.02,0.82
2013-11-02 00:00:00,9.99,0.84
2013-11-03 00:00:00,10.22,0.84
2013-11-04 00:00:00,3.97,0.82
2013-11-05 00:00:00,3.39,0.82
2013-11-06 00:00:00,1.14,0.8
2013-11-07 00:00:00,1.56,0.8
2013-11-09 00:00:00,0.84,0.8
2013-11-11 00:00:00,1.12,0.8
2013-11-12 00:00:00,0.22,0.79
2013-11-13 00:00:00,0.33,0.78
2013-11-14 00:00:00,0.31,0.78
2013-11-15 00:00:00,0.96,0.78
2013-11-16 00:00:00,1.67,0.78
2013-11-17 00:00:00,1.05,0.77
2013-11-18 00:00:00,0.15,0.77
2013-11-22 00:00:00,1.07,0.78
2013-11-23 00:00:00,1.08,0.77
2013-11-25 00:00:00,0.74,0.76
2013-11-26 00:00:00,2.68,0.77
2013-11-27 00:00:00,0.11,0.75
2013-12-07 00:00:00,0.19,0.71
2013-12-14 00:00:00,0.41,0.69
2013-12-15 00:00:00,1.11,0.69
2013-12-16 00:00:00,0.63,0.68
2013-12-17 00:00:00,0.18,0.68
2013-12-24 00:00:00,0.25,0.65
2013-12-28 00:00:00,0.08,0.63
2014-01-07 00:00:00,0.38,0.61
2014-01-25 00:00:00,0.16,0.57
2014-02-23 00:00:00,0.98,0.48
2014-02-27 00:00:00,0.94,0.46
2014-03-02 00:00:00,0.6,0.42
2014-03-05 00:00:00,0.42,0.42
2014-03-07 00:00:00,0.61,0.46
2014-03-12 00:00:00,2.03,0.43
2014-03-13 00:00:00,4.67,0.49
2014-03-14 00:00:00,1.2,0.48
2014-04-01 00:00:00,0.18,0.31
2014-04-03 00:00:00,0.43,0.32
2014-04-04 00:00:00,1.17,0.34
2014-04-05 00:00:00,1.11,0.35
2014-04-06 00:00:00,0.95,0.38
2014-04-12 00:00:00,0.06,0.32
2014-04-23 00:00:00,0.51,0.3
2014-04-24 00:00:00,1.86,0.33
2014-04-26 00:00:00,0.41,0.35
2014-04-27 00:00:00,2.13,0.38
2014-04-28 00:00:00,0.87,0.41
2014-04-29 00:00:00,2.93,0.41
2014-05-29 00:00:00,11.91,0.58
2014-05-30 00:00:00,6.1,0.61
2014-05-31 00:00:00,9.36,0.66
2014-05-01 00:00:00,3.13,0.59
2014-05-02 00:00:00,1.73,0.58
2014-05-04 00:00:00,9.54,0.65
2014-05-06 00:00:00,0.59,0.59
2014-05-07 00:00:00,1.1,0.58
2014-05-08 00:00:00,7.43,0.61
2014-05-09 00:00:00,11.37,0.66
2014-05-10 00:00:00,21.48,0.75
2014-05-11 00:00:00,6.87,0.69
2014-05-12 00:00:00,2.75,0.66
2014-05-16 00:00:00,0.61,0.58
2014-05-17 00:00:00,1.44,0.58
2014-05-18 00:00:00,3.59,0.6
2014-05-19 00:00:00,2.42,0.6
2014-05-20 00:00:00,3.48,0.61
2014-05-21 00:00:00,7.55,0.65
2014-05-22 00:00:00,1.45,0.61
2014-05-23 00:00:00,3.89,0.62
2014-05-24 00:00:00,7.45,0.65
2014-05-25 00:00:00,7.2,0.64
2014-05-26 00:00:00,10.99,0.7
2014-05-27 00:00:00,13.33,0.72
2014-05-28 00:00:00,16.03,0.76
2014-06-30 00:00:00,31.27,0.8
2014-07-01 00:00:00,80.47,0.95
2014-06-01 00:00:00,25.75,0.88
2014-06-02 00:00:00,7.05,0.81
2014-06-04 00:00:00,1.25,0.75
2014-06-05 00:00:00,12.45,0.77
2014-06-07 00:00:00,3.46,0.77
2014-06-08 00:00:00,1.4,0.74
2014-06-09 00:00:00,6.74,0.77
2014-06-10 00:00:00,4.73,0.75
2014-06-11 00:00:00,18.09,0.82
2014-06-13 00:00:00,7.66,0.78
2014-06-14 00:00:00,8.85,0.79
2014-06-17 00:00:00,3.29,0.76
2014-06-18 00:00:00,1.19,0.74
2014-06-19 00:00:00,4.94,0.74
2014-06-20 00:00:00,12.02,0.79
2014-06-21 00:00:00,19.04,0.83
2014-06-22 00:00:00,13.88,0.84
2014-06-23 00:00:00,2.53,0.78
2014-06-24 00:00:00,1.82,0.77
2014-06-25 00:00:00,1.7,0.76
2014-06-26 00:00:00,6.52,0.77
2014-06-27 00:00:00,1.22,0.76
2014-06-28 00:00:00,0.29,0.74
2014-07-29 00:00:00,2.42,0.74
2014-07-30 00:00:00,3.87,0.76
2014-07-31 00:00:00,5.3,0.76
2014-07-01 00:00:00,5.7,0.78
2014-07-02 00:00:00,0.89,0.74
2014-07-03 00:00:00,0.91,0.74
2014-07-09 00:00:00,1.13,0.7
2014-07-10 00:00:00,4.17,0.72
2014-07-11 00:00:00,4.01,0.73
2014-07-13 00:00:00,0.6,0.7
2014-07-14 00:00:00,2.86,0.71
2014-07-18 00:00:00,1.77,0.67
2014-07-19 00:00:00,0.86,0.67
2014-07-20 00:00:00,1.55,0.66
2014-07-21 00:00:00,1.5,0.66
2014-07-22 00:00:00,9.78,0.69
2014-07-23 00:00:00,10.11,0.76
2014-07-25 00:00:00,1.23,0.69
2014-07-26 00:00:00,1.62,0.69
2014-08-01 00:00:00,0.1,0.64
2014-08-02 00:00:00,0.57,0.63
2014-08-03 00:00:00,2.28,0.64
2014-08-04 00:00:00,0.99,0.64
2014-08-05 00:00:00,4.54,0.66
2014-08-06 00:00:00,2.92,0.67
2014-08-07 00:00:00,3.8,0.66
2014-08-08 00:00:00,19.61,0.76
2014-08-09 00:00:00,16.28,0.78
2014-08-10 00:00:00,6.7,0.75
2014-08-11 00:00:00,8.43,0.75
2014-08-12 00:00:00,18.74,0.8
2014-08-14 00:00:00,3.63,0.72
2014-08-16 00:00:00,8.55,0.71
2014-08-17 00:00:00,4.28,0.74
2014-08-18 00:00:00,0.88,0.7
2014-08-19 00:00:00,6.4,0.72
2014-08-20 00:00:00,13.84,0.77
2014-08-21 00:00:00,2.66,0.73
2014-08-22 00:00:00,2.95,0.71
2014-08-23 00:00:00,5.83,0.73
2014-08-24 00:00:00,1.26,0.7
2014-08-25 00:00:00,0.23,0.69
2014-08-26 00:00:00,0.86,0.68
2014-08-27 00:00:00,7.05,0.7
2014-08-28 00:00:00,31.76,0.85
2014-08-29 00:00:00,11.51,0.78
2014-08-30 00:00:00,18.02,0.83
2014-08-31 00:00:00,18.92,0.84
2014-09-02 00:00:00,11.78,0.81
2014-09-03 00:00:00,6.32,0.78
2014-09-05 00:00:00,5.04,0.78
2014-09-07 00:00:00,23.52,0.85
2014-09-08 00:00:00,15.44,0.84
2014-09-10 00:00:00,7.67,0.82
2014-09-12 00:00:00,14.87,0.84
2014-09-13 00:00:00,11.45,0.84
2014-09-14 00:00:00,8.01,0.84
2014-09-15 00:00:00,13.12,0.84
2014-09-16 00:00:00,22.63,0.9
2014-09-17 00:00:00,2.99,0.83
2014-09-18 00:00:00,0.45,0.81
2014-09-19 00:00:00,2.87,0.81
2014-09-21 00:00:00,3.44,0.82
2014-09-22 00:00:00,3.16,0.81
2014-09-23 00:00:00,3.42,0.81
2014-09-24 00:00:00,10.1,0.84
2014-09-25 00:00:00,10.64,0.84
2014-09-26 00:00:00,14.07,0.87
2014-09-27 00:00:00,7.72,0.86
2014-09-28 00:00:00,7.76,0.85
2014-09-29 00:00:00,1.37,0.83
2014-09-30 00:00:00,1.1,0.82
2014-10-01 00:00:00,5.44,0.84
2014-10-01 00:00:00,13.3,0.86
2014-10-02 00:00:00,6.39,0.85
2014-10-04 00:00:00,1.39,0.82
2014-10-08 00:00:00,3.03,0.81
2014-10-09 00:00:00,4.56,0.82
2014-10-10 00:00:00,5.13,0.82
2014-10-11 00:00:00,6.92,0.84
2014-10-12 00:00:00,6.15,0.83
2014-10-13 00:00:00,11.12,0.86
2014-10-14 00:00:00,29.26,0.91
2014-10-15 00:00:00,52.31,0.95
2014-10-16 00:00:00,4.2,0.88
2014-10-17 00:00:00,13.86,0.89
2014-10-18 00:00:00,5.32,0.88
2014-10-19 00:00:00,4.28,0.87
2014-10-20 00:00:00,1.04,0.85
2014-10-21 00:00:00,3.71,0.85
2014-10-22 00:00:00,11.51,0.88
2014-10-23 00:00:00,4.77,0.87
2014-10-25 00:00:00,6.4,0.88
2014-10-26 00:00:00,3.09,0.86
2014-10-27 00:00:00,3.53,0.86
2014-10-29 00:00:00,0.54,0.84
2014-10-30 00:00:00,19.89,0.87
2014-10-31 00:00:00,20.89,0.91
2014-11-01 00:00:00,1.36,0.87
2014-11-02 00:00:00,0.52,0.85
2014-11-08 00:00:00,0.13,0.83
2014-11-09 00:00:00,0.7,0.83
2014-11-10 00:00:00,0.43,0.82
2014-11-12 00:00:00,0.16,0.81
2014-11-13 00:00:00,0.25,0.81
2014-11-15 00:00:00,0.04,0.8
2014-11-17 00:00:00,0.17,0.8
2014-11-18 00:00:00,1.09,0.8
2014-11-19 00:00:00,0.57,0.8
2014-11-20 00:00:00,0.52,0.8
2014-11-21 00:00:00,1.04,0.79
2014-11-22 00:00:00,0.12,0.79
2014-11-25 00:00:00,1.0,0.78
2014-11-26 00:00:00,1.1,0.78
2014-12-31 00:00:00,0.64,0.76
2014-12-01 00:00:00,0.9,0.76
2014-12-05 00:00:00,0.84,0.74
2014-12-06 00:00:00,0.34,0.73
2014-12-09 00:00:00,0.16,0.73
2014-12-10 00:00:00,1.02,0.73
2015-01-12 00:00:00,0.82,0.61
2015-01-16 00:00:00,0.22,0.6
2015-02-15 00:00:00,0.36,0.55
2015-03-02 00:00:00,0.02,0.43
2015-03-10 00:00:00,0.27,0.39
2015-03-18 00:00:00,0.34,0.38
2015-03-23 00:00:00,0.18,0.37
2015-03-24 00:00:00,1.92,0.38
2015-03-25 00:00:00,8.35,0.52
2015-03-27 00:00:00,1.3,0.53
2015-04-02 00:00:00,0.19,0.45
2015-04-05 00:00:00,0.06,0.4
2015-04-10 00:00:00,0.66,0.35
2015-04-11 00:00:00,1.29,0.38
2015-04-12 00:00:00,2.25,0.4
2015-04-13 00:00:00,2.25,0.43
2015-04-14 00:00:00,6.14,0.56
2015-04-16 00:00:00,0.95,0.52
2015-04-23 00:00:00,0.49,0.39
2015-04-24 00:00:00,0.61,0.41
2015-04-27 00:00:00,1.25,0.37
2015-04-28 00:00:00,11.58,0.48
2015-04-29 00:00:00,22.01,0.72
2015-05-29 00:00:00,7.4,0.67
2015-05-30 00:00:00,5.11,0.62
2015-05-31 00:00:00,4.54,0.62
2015-05-12 00:00:00,11.27,0.53
2015-05-13 00:00:00,38.42,0.81
2015-05-15 00:00:00,0.44,0.61
2015-05-16 00:00:00,4.17,0.62
2015-05-18 00:00:00,2.31,0.59
2015-05-19 00:00:00,12.57,0.68
2015-05-20 00:00:00,7.07,0.67
2015-05-21 00:00:00,10.62,0.66
2015-05-22 00:00:00,3.47,0.66
2015-05-23 00:00:00,12.6,0.65
2015-05-24 00:00:00,14.62,0.75
2015-05-25 00:00:00,1.3,0.66
2015-05-27 00:00:00,0.37,0.62
2015-07-01 00:00:00,1.11,0.6
2015-06-01 00:00:00,16.61,0.64
2015-06-02 00:00:00,31.32,0.84
2015-06-03 00:00:00,12.29,0.76
2015-06-04 00:00:00,10.17,0.77
2015-06-05 00:00:00,2.26,0.71
2015-06-07 00:00:00,6.23,0.71
2015-06-08 00:00:00,28.84,0.77
2015-06-09 00:00:00,16.81,0.82
2015-06-10 00:00:00,18.95,0.79
2015-06-11 00:00:00,13.1,0.81
2015-06-12 00:00:00,6.43,0.77
2015-06-13 00:00:00,3.94,0.74
2015-06-14 00:00:00,15.52,0.79
2015-06-15 00:00:00,5.83,0.77
2015-06-22 00:00:00,0.15,0.67
2015-06-27 00:00:00,0.12,0.65
2015-07-05 00:00:00,0.37,0.61
2015-07-07 00:00:00,10.13,0.65
2015-07-08 00:00:00,4.33,0.7
2015-07-12 00:00:00,0.28,0.61
2015-07-13 00:00:00,5.84,0.63
2015-07-14 00:00:00,17.45,0.77
2015-07-15 00:00:00,7.75,0.7
2015-07-16 00:00:00,25.9,0.8
2015-07-17 00:00:00,16.17,0.8
2015-07-18 00:00:00,1.42,0.72
2015-07-20 00:00:00,6.31,0.74
2015-07-21 00:00:00,4.88,0.73
2015-07-22 00:00:00,1.07,0.7
2015-07-27 00:00:00,5.29,0.65
2015-07-28 00:00:00,12.31,0.73
2015-08-29 00:00:00,0.32,0.67
2015-08-01 00:00:00,1.14,0.66
2015-08-05 00:00:00,0.49,0.62
2015-08-10 00:00:00,3.38,0.62
2015-08-11 00:00:00,1.75,0.63
2015-08-13 00:00:00,2.58,0.6
2015-08-14 00:00:00,35.78,0.78
2015-08-15 00:00:00,3.46,0.7
2015-08-17 00:00:00,0.83,0.67
2015-08-19 00:00:00,0.46,0.63
2015-08-25 00:00:00,8.02,0.62
2015-08-26 00:00:00,12.01,0.69
2015-08-27 00:00:00,7.21,0.71
2015-08-28 00:00:00,0.68,0.66
2015-08-30 00:00:00,14.89,0.71
2015-09-01 00:00:00,11.95,0.75
2015-09-02 00:00:00,15.9,0.79
2015-09-03 00:00:00,9.96,0.76
